Date,Open,High,Low,Close,Adj Close,Volume
2017-08-23,127.040001,127.309998,126.760002,127.300003,122.118858,7446400
2017-08-24,126.879997,127.309998,126.720001,126.830002,121.667938,5569400
2017-08-25,127.019997,127.449997,126.870003,127.320000,122.138023,7303300
2017-08-28,126.919998,127.389999,126.730003,127.239998,122.061272,4448500
2017-08-29,128.460007,128.520004,127.309998,127.650002,122.454597,7659400
2017-08-30,127.459999,127.739998,127.339996,127.610001,122.416206,4735200
2017-08-31,127.639999,128.029999,127.570000,127.989998,122.780739,7978400
2017-09-01,127.309998,127.339996,126.430000,126.750000,121.841591,14128600
2017-09-05,127.690002,128.800003,127.690002,128.759995,123.773743,15215700
2017-09-06,128.720001,129.000000,127.739998,127.970001,123.014343,9066400
2017-09-07,128.330002,129.570007,128.330002,129.279999,124.273621,13618900
2017-09-08,129.110001,129.160004,128.570007,129.000000,124.004471,9808500
2017-09-11,127.870003,128.050003,127.260002,127.459999,122.524094,17856700
2017-09-12,127.050003,127.089996,126.529999,126.790001,121.880051,7557400
2017-09-13,126.910004,126.919998,126.279999,126.290001,121.399406,6740000
2017-09-14,126.370003,126.830002,126.330002,126.809998,121.899269,6674500
2017-09-15,127.000000,127.010002,126.540001,126.860001,121.947327,9769200
2017-09-18,126.500000,126.570000,125.839996,126.129997,121.245598,6863000
2017-09-19,126.279999,126.309998,125.730003,125.820000,120.947586,5554900
2017-09-20,125.970001,126.050003,125.330002,125.910004,121.034126,8037000
2017-09-21,126.160004,126.559998,125.820000,125.839996,120.966827,6147800
2017-09-22,126.500000,126.730003,126.059998,126.199997,121.312889,5660700
2017-09-25,126.320000,127.269997,126.199997,126.989998,122.072273,9679000
2017-09-26,126.769997,126.889999,126.430000,126.760002,121.851212,7251900
2017-09-27,124.870003,125.300003,124.610001,124.849998,120.015167,12145700
2017-09-28,124.209999,124.650002,123.970001,124.480003,119.659515,8883700
