Date,Open,High,Low,Close,Adj Close,Volume
2017-02-09,230.960007,232.360001,230.929993,232.000000,222.227264,3271500
2017-02-10,232.440002,233.190002,232.300003,232.910004,223.098953,2683900
2017-02-13,233.550003,234.509995,233.490005,234.199997,224.334625,2640700
2017-02-14,234.020004,235.149994,233.589996,235.139999,225.235001,2920700
2017-02-15,234.910004,236.600006,234.850006,236.339996,226.384476,3784200
2017-02-16,236.419998,236.600006,235.330002,236.220001,226.269531,3402600
2017-02-17,235.389999,236.509995,235.389999,236.490005,226.528122,2351800
2017-02-21,237.000000,238.149994,236.990005,237.919998,227.897903,2596900
2017-02-22,237.479996,238.020004,237.300003,237.779999,227.763809,2950100
2017-02-23,238.380005,238.380005,237.029999,237.970001,227.945816,2238900
2017-02-24,236.929993,238.259995,236.880005,238.259995,228.223587,2465000
2017-02-27,238.110001,238.779999,237.820007,238.630005,228.578018,2435300
2017-02-28,238.179993,238.419998,237.500000,238.029999,228.003265,3364100
2017-03-01,239.860001,241.809998,239.850006,241.220001,231.058914,4578700
2017-03-02,241.080002,241.080002,239.699997,239.830002,229.727448,3228100
2017-03-03,239.660004,240.110001,239.220001,239.970001,229.861542,3069600
2017-03-06,238.990005,239.600006,238.500000,239.270004,229.191040,3257600
2017-03-07,238.850006,239.250000,238.259995,238.570007,228.520523,7261900
2017-03-08,238.839996,239.089996,237.880005,238.089996,228.060730,3587300
2017-03-09,238.160004,238.710007,237.220001,238.320007,228.281067,2562300
2017-03-10,239.470001,239.520004,238.070007,239.149994,229.076111,2877600
2017-03-13,239.100006,239.339996,238.729996,239.289993,229.210205,1951900
2017-03-14,238.649994,238.729996,237.660004,238.440002,228.396011,2935700
2017-03-15,239.050003,240.929993,238.779999,240.389999,230.263855,3936800
2017-03-16,240.610001,240.699997,239.600006,240.080002,229.966904,4628900
2017-03-17,240.369995,240.490005,239.580002,239.589996,229.497574,3024300
2017-03-20,239.559998,239.869995,238.850006,239.279999,229.200623,2484800
2017-03-21,240.020004,240.119995,236.070007,236.259995,226.307816,4911900
2017-03-22,236.289993,237.100006,235.559998,236.779999,226.805923,3622600
2017-03-23,236.509995,237.839996,236.100006,236.520004,226.556885,6112400
2017-03-24,235.839996,236.500000,234.429993,235.389999,226.462570,4124800
2017-03-27,233.399994,235.380005,233.100006,235.050003,226.135483,3365200
2017-03-28,234.729996,237.279999,234.619995,236.779999,227.799850,2979700
2017-03-29,236.479996,237.289993,236.199997,237.130005,228.136597,4213700
2017-03-30,236.949997,238.009995,236.759995,237.729996,228.713821,2521100
